sno,TradeType(l/s),Positional,costPercent,startTime,cutOffTime,endTime,CandlePeriod,ATRFrom%,ATRTo%,VixFrom%,VixTo%,Period,noOfSD,MinBandRange(as % of SMA),MaxBandRange(as % of SMA),LookbackDuration,MinBandChange,MaxBandChange,MinBreakout,MaxBreakout,Exit at SMA,TargetBN%,TriggerBN%,FallbackBN%,TradeSLBN%,DaySLBN%,MaxOverlap,TradeGap,TradingDays,TotalTrades,TradeMaxProfit,TradeMaxLoss,DayMaxProfit,DayMaxLoss,TradeAverageProfit,TradeAverageLoss,TradeWinPercent,TradeWinPercent(Cost),TradeExpectancy,TradeExpectancy(Cost),Profit,Profit %,DayAverageProfit,DayAverageLoss,DayWinPercent,DayExpectancy,ProfitCost,ProfitCost %,DayWinPercent(Cost),DayAverageProfit(Cost),DayAverageLoss(Cost),DayExpectancy(Cost),HoldingPeriodAvg,Calmar
2177,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-25,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,18,18,662.09766,-300.54688,662.09766,-300.54688,234.2496,-129.42638,27.777779,22.222223,0.6961178,0.5165799,-511.29492,-1.7003949,234.2496,-129.42638,27.777779,0.6961178,-992.2207,-3.4995375,22.222223,265.0703,-146.60728,0.5165799,22.555555,-0.6671254
2178,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-25,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,17,17,662.09766,-278.0,662.09766,-278.0,234.2496,-115.16634,29.411766,23.529411,0.84750456,0.61817986,-210.74805,-0.8867514,234.2496,-115.16634,29.411766,0.84750456,-654.88477,-2.5862982,23.529411,265.0703,-131.93585,0.61817986,22.705883,-0.59695876
2179,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-25,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,16,16,662.09766,-278.0,662.09766,-278.0,234.2496,-118.717865,31.25,25.0,0.89689195,0.65768933,-134.64844,-0.60462,234.2496,-118.717865,31.25,0.89689195,-551.8496,-2.204306,25.0,265.0703,-134.34424,0.65768933,22.5625,-0.5579865
2180,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-25,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,16,16,662.09766,-278.0,662.09766,-278.0,234.2496,-118.717865,31.25,25.0,0.89689195,0.65768933,-134.64844,-0.60462,234.2496,-118.717865,31.25,0.89689195,-551.8496,-2.204306,25.0,265.0703,-134.34424,0.65768933,22.5625,-0.5579865
2181,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-25,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,16,16,662.09766,-278.0,662.09766,-278.0,234.2496,-118.717865,31.25,25.0,0.89689195,0.65768933,-134.64844,-0.60462,234.2496,-118.717865,31.25,0.89689195,-551.8496,-2.204306,25.0,265.0703,-134.34424,0.65768933,22.5625,-0.5579865
2182,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-25,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,13,13,662.09766,-278.0,662.09766,-278.0,330.63217,-124.4998,23.076923,23.076923,0.79670525,0.6009871,-253.10156,-1.3694057,330.63217,-124.4998,23.076923,0.79670525,-604.9121,-2.6687033,23.076923,303.70312,-151.60214,0.6009871,20.307692,-0.73180526
2183,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,20,-25,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,6,6,0.0,-192.59961,0.0,-192.59961,NaN,-107.24154,0.0,0.0,NaN,NaN,-643.4492,-2.8758798,NaN,-107.24154,0.0,NaN,-793.88477,-3.4744358,0.0,NaN,-132.31413,NaN,14.5,-1.0913174
2184,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-25,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,29,29,618.8008,-383.75,618.8008,-383.75,207.23926,-114.37682,48.27586,41.37931,1.6911057,1.1775995,1185.6973,5.799133,207.23926,-114.37682,48.27586,1.6911057,389.26953,2.896204,41.37931,215.09229,-128.93164,1.1775995,28.241379,1.1428796
2185,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-25,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,29,29,618.8008,-383.75,618.8008,-383.75,207.23926,-114.37682,48.27586,41.37931,1.6911057,1.1775995,1185.6973,5.799133,207.23926,-114.37682,48.27586,1.6911057,389.26953,2.896204,41.37931,215.09229,-128.93164,1.1775995,28.241379,1.1428796
2186,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-25,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,29,29,618.8008,-383.75,618.8008,-383.75,217.03659,-115.0,51.724136,44.827587,2.02208,1.4276104,1645.5488,7.7952194,217.03659,-115.0,51.724136,2.02208,873.1211,4.8912907,44.827587,224.22942,-127.61633,1.4276104,30.172413,2.2271779
2187,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-25,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,29,29,618.8008,-383.75,618.8008,-383.75,217.03659,-115.0,51.724136,44.827587,2.02208,1.4276104,1645.5488,7.7952194,217.03659,-115.0,51.724136,2.02208,873.1211,4.8912907,44.827587,224.22942,-127.61633,1.4276104,30.172413,2.2271779
2188,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-25,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,27,27,618.8008,-383.75,618.8008,-383.75,215.9142,-109.8116,51.851852,44.444447,2.1174722,1.4888102,1595.248,6.9602346,215.9142,-109.8116,51.851852,2.1174722,886.8457,4.2567263,44.444447,225.09505,-120.952995,1.4888102,29.333334,2.5146103
2189,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-25,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,25,25,618.8008,-211.59961,618.8008,-211.59961,209.66917,-86.9834,52.0,44.0,2.6113214,1.7562904,1681.8984,6.904138,209.66917,-86.9834,52.0,2.6113214,1048.9883,4.400662,44.0,221.45508,-99.072685,1.7562904,29.68,2.6042912
2190,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-25,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,24,24,618.8008,-211.59961,618.8008,-211.59961,209.66917,-78.40909,54.166668,45.833336,3.1602314,2.0616443,1863.1992,7.6526217,209.66917,-78.40909,54.166668,3.1602314,1254.4219,5.248776,45.833336,221.45508,-90.891075,2.0616443,30.0,3.1062012
2192,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-25,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,23,23,618.8008,-211.59961,618.8008,-211.59961,209.66917,-82.68008,56.521736,47.826088,3.2966814,2.207398,1898.8984,7.7369404,209.66917,-82.68008,56.521736,3.2966814,1332.4414,5.4330516,47.826088,221.45508,-91.96371,2.207398,30.391304,3.2152548
2193,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-25,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,23,23,618.8008,-211.59961,618.8008,-211.59961,209.66917,-82.68008,56.521736,47.826088,3.2966814,2.207398,1898.8984,7.7369404,209.66917,-82.68008,56.521736,3.2966814,1332.4414,5.4330516,47.826088,221.45508,-91.96371,2.207398,30.391304,3.2152548
2194,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-25,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,23,23,618.8008,-211.59961,618.8008,-211.59961,209.66917,-82.68008,56.521736,47.826088,3.2966814,2.207398,1898.8984,7.7369404,209.66917,-82.68008,56.521736,3.2966814,1332.4414,5.4330516,47.826088,221.45508,-91.96371,2.207398,30.391304,3.2152548
2195,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-25,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,17,17,618.8008,-211.59961,618.8008,-211.59961,207.46504,-81.81445,58.823532,52.941177,3.622571,2.509091,1501.9492,5.30945,207.46504,-81.81445,58.823532,3.622571,1099.7324,3.606778,52.941177,203.1634,-91.092285,2.509091,30.0,2.5646272
2191,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-25,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,24,24,618.8008,-211.59961,618.8008,-211.59961,209.66917,-78.40909,54.166668,45.833336,3.1602314,2.0616443,1863.1992,7.6526217,209.66917,-78.40909,54.166668,3.1602314,1254.4219,5.248776,45.833336,221.45508,-90.891075,2.0616443,30.0,3.1062012
2196,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,3,0,1000,30,-25,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,5,5,150.75,-35.15039,150.75,-35.15039,94.05029,-35.15039,80.0,60.000004,10.702617,4.9255743,341.05078,1.4206775,94.05029,-35.15039,80.0,10.702617,231.27148,0.91996884,60.000004,96.728516,-29.457031,4.9255743,31.2,2.8513873
2197,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-25,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,161,181,1988.5508,-390.94922,2249.1992,-390.94922,308.44434,-126.135544,44.75138,39.779003,1.9807258,1.4451365,12370.436,40.167458,334.01797,-131.22314,44.720497,2.0592158,7002.2617,22.047426,40.37267,332.49786,-152.18854,1.4792755,33.31492,2.3847885
2198,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-25,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,157,175,1988.5508,-390.94922,2249.1992,-390.94922,312.32077,-122.41046,45.142857,40.571426,2.0996077,1.5230932,12921.936,42.109802,329.2423,-126.86482,45.859875,2.1983054,7717.4844,24.588808,40.76433,332.8887,-146.101,1.5679885,33.605713,2.8390646
2199,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-25,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,155,172,1988.5508,-390.94922,2249.1992,-390.94922,312.32077,-123.216736,45.930233,41.279068,2.153155,1.565116,13214.184,42.919632,331.36313,-128.2405,46.451614,2.2414725,8113.6113,25.698236,41.29032,335.91623,-147.08821,1.6061705,33.761627,2.967161
2200,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-25,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,149,164,1988.5508,-390.94922,2249.1992,-390.94922,313.1425,-124.213974,45.12195,40.243904,2.072816,1.5082562,11993.285,38.478027,329.27274,-128.36125,45.637585,2.1535041,7111.8457,22.05884,40.268456,336.59445,-147.00923,1.5435601,33.390244,2.261995
2201,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-25,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,144,157,1988.5508,-390.94922,2249.1992,-390.94922,320.372,-124.50296,44.585987,39.490448,2.0703971,1.5099595,11594.283,36.20595,332.98532,-127.21217,45.13889,2.1536877,6907.0195,20.487886,39.583336,342.85007,-145.23486,1.5466392,33.5414,1.9412256
2202,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-25,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,138,149,1988.5508,-390.94922,1988.5508,-390.94922,290.31625,-121.463486,44.966446,39.597313,1.9529297,1.402833,9491.184,30.887445,302.7531,-122.098816,44.927536,2.0228107,5046.4023,15.972016,39.130436,310.97302,-139.835,1.4296223,32.791946,1.4163588
2203,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-25,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,131,141,1988.5508,-390.94922,1988.5508,-390.94922,299.0264,-124.842255,45.390068,40.425533,1.9908434,1.4408491,9524.836,31.30623,310.84488,-128.5332,45.801525,2.0437195,5312.1133,17.190592,40.458015,316.0941,-146.67786,1.4643102,32.851063,1.5961249
2204,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-25,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,128,138,1988.5508,-390.94922,1988.5508,-390.94922,301.64825,-126.964714,45.652176,40.57971,1.9957086,1.4491817,9481.486,31.15034,313.84482,-130.9472,46.09375,2.0493758,5348.1133,17.33478,40.625,320.10757,-148.65106,1.4733899,32.992752,1.631353
2205,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-25,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,126,135,1988.5508,-390.94922,1988.5508,-390.94922,305.27078,-128.25348,45.925926,40.74074,2.021552,1.4713471,9564.285,31.74945,313.84482,-133.62029,46.825397,2.06833,5515.914,18.233587,41.26984,320.10757,-150.40108,1.495604,33.125927,1.7593958
2208,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-25,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,82,86,1988.5508,-390.94922,1988.5508,-390.94922,274.6742,-123.239975,47.674416,43.023254,2.0306616,1.4416759,5715.8438,17.457052,294.68015,-124.59095,46.341465,2.0426564,3100.2832,8.848321,41.463413,294.6018,-144.08704,1.4482654,33.11628,1.7544599
2209,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-25,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,46,47,1988.5508,-390.94922,1988.5508,-390.94922,346.13336,-126.35577,44.68085,42.553192,2.2125564,1.6200035,3983.5508,10.229498,363.44003,-126.35577,43.47826,2.2125561,2538.4941,5.5243907,41.304348,349.0956,-151.64157,1.6200035,33.82979,0.94174564
2210,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-25,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,163,180,1988.5508,-376.4004,2249.1992,-376.4004,296.89755,-135.94493,46.666668,40.0,1.9109603,1.4009523,11888.682,35.950455,310.55325,-139.813,47.239265,1.9887528,6445.58,17.932476,41.104298,316.80502,-153.96205,1.4360911,33.327778,1.5784405
2206,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-25,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,118,126,1988.5508,-390.94922,1988.5508,-390.94922,312.42862,-126.38296,46.825397,42.06349,2.1769054,1.5780945,9965.631,32.587143,321.84543,-129.9631,47.457626,2.2367816,6145.9336,19.970854,42.372883,324.09073,-147.92064,1.6110127,33.396824,2.2720995
2207,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,15,-25,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,115,123,1988.5508,-390.94922,1988.5508,-390.94922,293.6953,-126.38296,45.528458,41.463413,1.9423245,1.4007858,7979.2793,26.248339,302.58475,-129.9631,46.086956,1.9902661,4256.287,13.9352255,41.73913,297.98697,-149.95654,1.4236337,32.772358,1.5937707
2211,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-25,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,155,166,1968.75,-376.4004,1968.75,-376.4004,297.0683,-138.01796,47.59036,40.361446,1.9544678,1.4418962,11460.834,34.788647,315.84726,-141.41483,47.096775,1.9883424,6488.6133,18.171211,40.64516,327.89148,-154.00598,1.4579587,33.16265,1.7933676
2212,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-25,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,152,162,1968.75,-376.4004,1968.75,-376.4004,303.07007,-139.16252,47.530865,40.74074,1.972843,1.4621562,11507.58,34.607327,324.43655,-142.31378,46.710526,1.9982791,6663.4863,18.389982,40.789474,334.15988,-156.1603,1.4741201,33.23457,1.748695
2213,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-25,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,151,161,1968.75,-376.4004,1968.75,-376.4004,306.09598,-139.34782,47.204967,40.37267,1.9640479,1.4571155,11418.73,34.244312,328.0271,-142.50822,46.357616,1.98922,6598.0137,18.127151,40.39735,338.8229,-156.33537,1.4689357,33.142857,1.6894953
2214,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-25,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,146,154,1968.75,-376.4004,1968.75,-376.4004,306.17294,-140.84442,49.35065,42.207794,2.1180985,1.5723207,12283.279,37.279163,330.71707,-142.98573,47.945206,2.1303372,7657.7344,21.860485,41.78082,342.64948,-155.81038,1.578209,33.636364,2.4143496
2215,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-25,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,143,151,1968.75,-376.4004,1968.75,-376.4004,295.78235,-139.21056,49.006622,41.721855,2.041931,1.5108104,11168.682,34.754467,320.13156,-141.33685,47.55245,2.053623,6676.5156,19.637054,41.25874,332.3846,-153.97829,1.5161918,33.331127,2.168786
2216,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-25,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,139,147,1968.75,-376.4004,1968.75,-376.4004,281.607,-140.14096,48.29932,40.816326,1.8772542,1.3848689,9343.383,28.906397,305.77148,-142.32114,46.76259,1.8871621,4993.4805,14.191909,40.28777,318.42355,-154.67757,1.3889537,33.068027,1.6302829
2217,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-25,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,134,142,1968.75,-376.4004,1968.75,-376.4004,281.2771,-141.61192,49.295773,41.549294,1.931079,1.4262122,9493.338,30.241005,305.78824,-143.95871,47.761192,1.9420694,5291.791,16.02583,41.044773,319.47968,-155.43787,1.4309417,33.492958,2.0190797
2218,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-25,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,129,136,1968.75,-376.4004,1968.75,-376.4004,285.7128,-140.66512,48.52941,40.441177,1.91509,1.4168177,9010.486,28.32988,307.37863,-143.22955,47.28682,1.9251382,4999.254,14.715658,39.534885,330.52658,-152.02054,1.4216076,33.35294,1.5446668
2219,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-25,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,123,129,1968.75,-376.4004,1968.75,-376.4004,296.0821,-139.66873,48.062016,40.310078,1.9616874,1.4540583,8999.285,27.391464,320.17792,-140.16447,46.341465,1.972806,5178.707,14.477722,39.024387,342.66293,-150.25484,1.4595486,33.620155,1.735945
2220,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-25,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,119,125,1968.75,-376.4004,1968.75,-376.4004,296.0821,-144.56433,49.6,41.600002,2.0155897,1.5013951,9249.537,28.225132,320.17792,-145.17102,47.89916,2.0276575,5538.301,15.710982,40.336136,342.66293,-153.6552,1.5076578,33.832,1.9473364
2224,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-25,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,148,161,1987.75,-338.80078,1987.75,-593.5996,268.6294,-135.27655,50.931675,45.341614,2.0611885,1.512224,11340.762,35.6796,273.7976,-143.07788,52.7027,2.1323266,6673.631,19.561726,45.945946,277.98584,-152.86758,1.5457035,34.801243,3.233721
2225,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-25,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,143,155,1987.75,-367.05078,1987.75,-593.5996,263.31406,-136.1414,50.967743,45.16129,2.010469,1.472919,10455.064,35.987114,271.2602,-145.43307,52.44755,2.057194,5967.369,20.469095,45.454548,277.36096,-154.62941,1.494762,34.580647,2.4678404
2221,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-25,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,92,98,1968.75,-376.4004,1968.75,-582.64844,293.79712,-148.71812,55.10204,44.897957,2.4245138,1.8085474,9321.447,28.308918,315.16193,-153.25354,54.347824,2.448183,6415.867,18.494738,44.56522,346.69888,-152.91739,1.8226752,35.265305,2.2463171
2222,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,20,-25,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,47,49,940.25,-376.4004,940.25,-376.4004,218.06673,-160.27188,48.97959,38.77551,1.3061807,0.9490244,1226.8047,6.449758,236.5705,-159.10985,46.80851,1.308417,-244.82031,1.5465364,38.297874,253.21506,-165.61005,0.94902444,31.77551,0.16443825
2223,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-25,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,146,159,1987.75,-328.10156,1987.75,-593.5996,251.28934,-133.07626,49.685535,44.025154,1.8647069,1.352953,9205.756,29.25524,258.17215,-143.05852,51.369865,1.9063323,4592.627,13.340577,44.52055,262.04395,-153.58307,1.3691757,33.83648,1.6750616
2226,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-25,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,142,152,1987.75,-338.80078,1987.75,-593.5996,264.07736,-133.282,50.65789,44.736843,2.0341785,1.4859284,10337.807,33.489,268.60352,-140.27725,52.112675,2.0837576,5934.6855,18.272234,45.070423,274.85477,-149.43614,1.509152,34.93421,2.679993
2227,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-25,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,140,150,1987.75,-338.80078,1987.75,-593.5996,264.07736,-131.42259,51.333332,45.333336,2.1194785,1.5482297,10740.107,34.394104,268.60352,-138.43262,52.857143,2.1755097,6426.1426,19.376886,45.714287,274.85477,-146.90215,1.5755839,35.126667,2.8420126
2228,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-25,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,135,144,1987.75,-338.80078,1987.75,-593.5996,266.43387,-133.95505,51.38889,45.13889,2.1026356,1.5417507,10339.252,32.456505,273.0311,-141.34305,52.592594,2.14297,6184.246,18.040258,45.925926,277.5617,-151.02165,1.5609508,34.76389,2.6459684
2229,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-25,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,131,139,1987.75,-338.80078,1987.75,-593.5996,272.01062,-134.8596,51.079136,45.323742,2.1059759,1.5501769,10142.301,31.617348,279.14493,-140.3104,51.908398,2.147377,6134.1914,17.701523,45.801525,281.54938,-151.532,1.570157,34.676258,2.4789917
2230,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-25,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,129,137,1987.75,-338.80078,1987.75,-593.5996,270.59006,-134.9784,51.09489,45.255474,2.0944538,1.5405613,9897.752,31.457733,277.76724,-140.52669,51.937984,2.1360202,5949.006,17.741983,45.736435,280.73764,-151.63594,1.5604595,34.70803,2.4846582
2231,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-25,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,128,135,1987.75,-338.80078,1987.75,-593.5996,270.52905,-135.29095,51.111115,45.185184,2.090501,1.539041,9737.301,31.26271,277.8122,-138.68233,51.5625,2.1324675,5856.8223,17.74707,45.3125,281.57526,-149.63632,1.5591483,34.637035,2.4853709
2232,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-25,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,125,130,1987.75,-338.80078,1987.75,-593.5996,274.0769,-135.57082,50.0,44.615383,2.0216513,1.492593,9002.895,29.02048,280.96344,-140.28714,50.4,2.035077,5276.174,16.005959,44.800003,283.0809,-153.28055,1.498865,33.946156,2.422282
2233,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-25,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,122,127,1987.75,-338.80078,1987.75,-593.5996,271.99597,-135.74066,49.6063,44.094486,1.9724822,1.4546497,8448.344,27.418629,279.0401,-140.54265,50.0,1.9854479,4804.6094,14.7049055,44.262295,282.17896,-153.42728,1.4605179,33.82677,2.225385
2234,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-25,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,91,95,1987.75,-338.80078,1987.75,-593.5996,289.7784,-146.61082,46.31579,42.105263,1.7052281,1.2757508,5273.0977,16.74295,300.85593,-150.26228,46.153847,1.7161758,2482.0996,7.2345634,41.758244,298.64935,-167.29388,1.2799389,32.56842,0.62190133
2235,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-25,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,55,58,1987.75,-328.10156,1987.75,-593.5996,295.19037,-150.68597,44.827587,43.103447,1.591669,1.193887,2852.998,5.186928,319.78955,-155.54681,43.636364,1.591669,1115.7344,-0.61566615,41.81818,298.7083,-179.8299,1.193887,32.103447,-0.06662287
2240,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-25,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,22,24,1988.5508,-390.94922,1988.5508,-390.94922,575.07306,-113.69423,62.5,58.333332,8.430112,6.371388,7602.8477,20.626696,611.5928,-119.9314,63.636364,8.924163,6854.9824,18.216373,59.090908,617.53864,-130.33551,6.8438773,49.875,13.715256
2236,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-25,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,24,26,1988.5508,-390.94922,1988.5508,-390.94922,545.91223,-107.82969,61.538464,57.692307,8.100363,6.0774055,7656.299,20.797382,578.0533,-112.72222,62.5,8.546869,6863.215,18.186981,58.333332,579.4106,-124.85332,6.4970226,48.076923,13.693128
