S.no,Date,TotalTrades,Profit,Profit%,Cost,Cost%,
1,23-11-16,2,-129.05078,-0.69553316,-203.09883,-1.0948523,
1,12-03-20,1,-216.69922,-0.8775344,-265.87073,-1.0766504,
1,17-10-19,7,742.0508,2.5756927,336.9153,1.1731057,
1,23-11-20,4,-437.9004,-1.4933589,-671.9843,-2.2918591,
1,25-03-21,3,269.5,0.8126892,70.36099,0.21188338,
1,25-03-20,10,2435.998,13.96924,2079.4534,11.95528,
1,26-02-16,6,132.19824,0.9640412,-33.660767,-0.23694682,
1,11-10-18,2,-36.953125,-0.14862119,-136.33188,-0.5484732,
1,11-10-19,1,-179.45117,-0.636495,-235.65903,-0.8358556,
1,24-04-20,3,-162.50195,-0.8158119,-281.65826,-1.4149958,
1,22-12-20,4,228.84766,0.78166056,-6.9424133,-0.019130945,
