S.no,Date,TotalTrades,Profit,Profit%,Cost,Cost%,
5,06-04-23,1,-224.0,-0.5434651,-265.10547,-0.64319444,
5,05-05-23,1,-287.20312,-0.6668891,-330.125,-0.7665542,
5,20-06-23,1,-218.25,-0.50079334,-261.71875,-0.6005361,
5,23-10-23,1,-223.19922,-0.5103569,-266.8203,-0.61009884,
5,17-11-23,1,-220.60156,-0.50351226,-264.3047,-0.6032625,
5,22-11-23,1,-236.94922,-0.54143673,-280.59375,-0.64116585,
5,02-01-24,2,9492.805,22.474218,9402.129,22.262978,
6,13-01-15,1,-218.70117,-1.1580282,-237.47852,-1.2574548,
6,13-03-15,1,-212.44922,-1.1053118,-231.56445,-1.2047628,
6,16-03-15,1,-221.55078,-1.1715878,-240.34961,-1.2709984,
6,17-03-15,1,-197.0,-1.0355967,-215.92383,-1.1350762,
6,19-03-15,2,-582.3496,-3.0247064,-620.5703,-3.2232056,
6,17-04-15,1,-203.19922,-1.0897914,-221.74219,-1.1892405,
6,12-05-15,1,-258.55078,-1.4277829,-276.53125,-1.5270755,
6,22-05-15,1,-210.55078,-1.1313701,-229.05469,-1.2307986,
6,02-06-15,1,-233.44922,-1.2665431,-251.76562,-1.365916,
6,21-07-15,1,-217.10156,-1.1467105,-235.92578,-1.2461383,
6,27-07-15,1,-223.19922,-1.1990707,-241.70117,-1.2984669,
6,12-08-15,2,-470.80078,-2.5425577,-507.5879,-2.7412848,
6,20-08-15,1,-186.29883,-1.0094516,-204.66211,-1.1089523,
6,29-09-15,1,-189.90039,-1.1234847,-206.70898,-1.2229275,
6,21-10-15,1,-202.40039,-1.1341562,-220.14648,-1.2335969,
6,20-11-15,1,-188.65039,-1.0935304,-205.80664,-1.1929783,
6,09-12-15,1,-178.14844,-1.0582217,-194.89453,-1.1576953,
6,04-01-16,1,-195.39844,-1.162605,-212.10938,-1.2620337,
6,07-01-16,1,-273.3994,-1.6652318,-289.68066,-1.7643982,
6,24-06-16,1,-504.05078,-2.8491127,-521.49023,-2.947688,
6,04-08-16,1,-192.65039,-1.0289779,-211.27734,-1.1284676,
6,21-11-16,1,-219.85156,-1.1705252,-238.52344,-1.2699373,
6,22-12-16,1,-187.80078,-1.0371922,-205.8125,-1.136668,
6,20-01-17,1,-198.90039,-1.0345896,-218.02734,-1.1340795,
6,23-03-20,2,-1140.8496,-6.0616913,-1177.6211,-6.2586694,
6,09-07-21,1,-506.85156,-1.4288536,-542.0703,-1.528138,
6,19-07-21,2,-1013.75,-2.8323898,-1084.7695,-3.0309834,
6,11-08-21,1,-407.75,-1.130375,-443.6172,-1.2298069,
6,17-08-21,1,-394.54688,-1.0924239,-430.46484,-1.1918738,
6,20-12-21,2,-1559.1523,-4.3779645,-1629.1602,-4.5757732,
6,03-08-22,1,-394.09766,-1.0333477,-432.03906,-1.1328325,
6,04-08-22,1,-502.80078,-1.3186729,-540.6797,-1.4180163,
6,19-08-22,1,-438.90234,-1.1118404,-478.16016,-1.2112895,
6,25-08-22,1,-412.10156,-1.0474517,-451.23828,-1.1469269,
6,22-09-22,1,-464.40234,-1.1326319,-505.17188,-1.2320648,
6,23-12-22,1,-433.0,-1.0241807,-475.0625,-1.1236717,
6,04-01-23,1,-529.15234,-1.2180578,-572.33203,-1.3174533,
6,17-01-23,1,-468.64844,-1.106053,-510.78906,-1.2055086,
6,25-01-23,1,-526.14844,-1.2260674,-568.8008,-1.3254589,
6,10-04-23,1,-421.44922,-1.0225132,-462.45703,-1.1220056,
6,02-01-24,2,16546.953,42.436646,16459.805,42.215427,
7,14-01-15,1,-284.80078,-1.5080274,-303.54492,-1.6072782,
7,13-03-15,1,-327.55078,-1.7041519,-346.60938,-1.8033084,
7,20-03-15,2,-615.75,-3.2465396,-653.375,-3.4449148,
